$GPGGA,120213.00,5003.96729895,N,01955.22831998,E,1,20,0.6,228.086,M,41.998,M,,*6B

$GPGGA,120214.00,5003.96729984,N,01955.22831924,E,1,20,0.6,228.070,M,41.998,M,,*63

$GPGGA,120215.00,5003.96729736,N,01955.22832319,E,1,20,0.6,228.059,M,41.998,M,,*69

$GPGGA,120216.00,5003.96729865,N,01955.22832515,E,1,20,0.6,228.074,M,41.998,M,,*66

$GPGGA,120217.00,5003.96729997,N,01955.22833865,E,1,20,0.6,228.109,M,41.998,M,,*6B

$GPGGA,120218.00,5003.96730005,N,01955.22834139,E,1,20,0.6,228.113,M,41.998,M,,*62

$GPGGA,120219.00,5003.96730079,N,01955.22834289,E,1,20,0.6,228.121,M,41.998,M,,*61

$GPGGA,120220.00,5003.96730305,N,01955.22834516,E,1,20,0.6,228.131,M,41.998,M,,*63

$GPGGA,120221.00,5003.96730561,N,01955.22835041,E,1,20,0.6,228.139,M,41.998,M,,*68

$GPGGA,120222.00,5003.96730908,N,01955.22835216,E,1,20,0.6,228.153,M,41.998,M,,*64

$GPGGA,120223.00,5003.96731217,N,01955.22834994,E,1,20,0.6,228.163,M,41.998,M,,*62

$GPGGA,120224.00,5003.96731061,N,01955.22834925,E,1,20,0.6,228.170,M,41.998,M,,*6E

$GPGGA,120225.00,5003.96731224,N,01955.22835444,E,1,20,0.6,228.163,M,41.998,M,,*65

$GPGGA,120226.00,5003.96731598,N,01955.22835802,E,1,20,0.6,228.164,M,41.998,M,,*6F

$GPGGA,120227.00,5003.96731781,N,01955.22835550,E,1,20,0.6,228.168,M,41.998,M,,*62

$GPGGA,120228.00,5003.96731974,N,01955.22835651,E,1,20,0.6,228.171,M,41.998,M,,*63

$GPGGA,120229.00,5003.96732058,N,01955.22835350,E,1,20,0.6,228.172,M,41.998,M,,*61

$GPGGA,120230.00,5003.96732245,N,01955.22835355,E,1,20,0.6,228.182,M,41.998,M,,*6D

$GPGGA,120231.00,5003.96732158,N,01955.22835434,E,1,20,0.6,228.182,M,41.998,M,,*63

$GPGGA,120232.00,5003.96732228,N,01955.22835374,E,1,20,0.6,228.188,M,41.998,M,,*6D

$GPGGA,120233.00,5003.96731778,N,01955.22835180,E,1,20,0.6,228.184,M,41.998,M,,*6A

$GPGGA,120234.00,5003.96731593,N,01955.22835056,E,1,20,0.6,228.187,M,41.998,M,,*63

$GPGGA,120235.00,5003.96731462,N,01955.22835111,E,1,20,0.6,228.179,M,41.998,M,,*6E

$GPGGA,120236.00,5003.96731361,N,01955.22834887,E,1,20,0.6,228.181,M,41.998,M,,*69

$GPGGA,120237.00,5003.96731172,N,01955.22834638,E,1,20,0.6,228.183,M,41.998,M,,*60

$GPGGA,120238.00,5003.96731325,N,01955.22834794,E,1,20,0.6,228.189,M,41.998,M,,*62

$GPGGA,120239.00,5003.96731557,N,01955.22834713,E,1,20,0.6,228.188,M,41.998,M,,*6E

$GPGGA,120240.00,5003.96731793,N,01955.22834553,E,1,20,0.6,228.196,M,41.998,M,,*63

$GPGGA,120241.00,5003.96731991,N,01955.22834473,E,1,20,0.6,228.198,M,41.998,M,,*63

$GPGGA,120242.00,5003.96732070,N,01955.22834520,E,1,20,0.6,228.207,M,41.998,M,,*67

$GPGGA,120243.00,5003.96732108,N,01955.22834350,E,1,20,0.6,228.208,M,41.998,M,,*66

$GPGGA,120244.00,5003.96731962,N,01955.22834171,E,1,20,0.6,228.211,M,41.998,M,,*6F

$GPZDA,120244.015,06,03,2014,00,00*51

$GPGGA,120245.00,5003.96732143,N,01955.22833831,E,1,20,0.6,228.219,M,41.998,M,,*64

$GPGGA,120246.00,5003.96732278,N,01955.22833985,E,1,20,0.6,228.228,M,41.998,M,,*60

$GPGGA,120247.00,5003.96732389,N,01955.22834033,E,1,20,0.6,228.224,M,41.998,M,,*61

$GPGGA,120248.00,5003.96732423,N,01955.22834040,E,1,20,0.6,228.231,M,41.998,M,,*69

$GPGGA,120249.00,5003.96732280,N,01955.22833747,E,1,20,0.6,228.230,M,41.998,M,,*61

$GPGGA,120250.00,5003.96731709,N,01955.22833587,E,1,20,0.6,228.229,M,41.998,M,,*68

$GPGGA,120251.00,5003.96731659,N,01955.22833495,E,1,20,0.6,228.227,M,41.998,M,,*61

$GPGGA,120252.00,5003.96731494,N,01955.22833384,E,1,20,0.6,228.224,M,41.998,M,,*65

$GPGGA,120253.00,5003.96731584,N,01955.22833202,E,1,20,0.6,228.236,M,41.998,M,,*68

$GPGGA,120254.00,5003.96731579,N,01955.22833176,E,1,20,0.6,228.246,M,41.998,M,,*6A

$GPGGA,120255.00,5003.96731592,N,01955.22832899,E,1,20,0.6,228.255,M,41.998,M,,*65

$GPGGA,120256.00,5003.96732018,N,01955.22832611,E,1,20,0.6,228.270,M,41.998,M,,*6B

$GPGGA,120257.00,5003.96732350,N,01955.22832202,E,1,20,0.6,228.284,M,41.998,M,,*68

$GPGGA,120258.00,5003.96733028,N,01955.22831800,E,1,20,0.6,228.311,M,41.998,M,,*6C

$GPGGA,120259.00,5003.96733258,N,01955.22831425,E,1,20,0.6,228.323,M,41.998,M,,*62

$GPGGA,120300.00,5003.96733417,N,01955.22830616,E,1,20,0.6,228.343,M,41.998,M,,*67

$GPGGA,120301.00,5003.96733593,N,01955.22830396,E,1,20,0.6,228.348,M,41.998,M,,*6D

$GPGGA,120302.00,5003.96733693,N,01955.22830129,E,1,20,0.6,228.360,M,41.998,M,,*61

$GPGGA,120303.00,5003.96734159,N,01955.22829901,E,1,20,0.6,228.376,M,41.998,M,,*6B

$GPGGA,120304.00,5003.96734346,N,01955.22829756,E,1,20,0.6,228.389,M,41.998,M,,*6C

$GPGGA,120305.00,5003.96734441,N,01955.22829591,E,1,20,0.6,228.401,M,41.998,M,,*63

$GPGGA,120306.00,5003.96734576,N,01955.22829623,E,1,20,0.6,228.409,M,41.998,M,,*67

$GPGGA,120307.00,5003.96734912,N,01955.22829772,E,1,20,0.6,228.420,M,41.998,M,,*66

$GPGGA,120308.00,5003.96735060,N,01955.22829652,E,1,20,0.6,228.425,M,41.998,M,,*62

$GPGGA,120309.00,5003.96735028,N,01955.22829604,E,1,20,0.6,228.430,M,41.998,M,,*68

$GPGGA,120310.00,5003.96734867,N,01955.22829563,E,1,20,0.6,228.435,M,41.998,M,,*65

$GPGGA,120311.00,5003.96734816,N,01955.22829613,E,1,20,0.6,228.433,M,41.998,M,,*60

$GPGGA,120312.00,5003.96734896,N,01955.22829478,E,1,20,0.6,228.437,M,41.998,M,,*60

$GPGGA,120313.00,5003.96734760,N,01955.22829573,E,1,20,0.6,228.438,M,41.998,M,,*62

$GPGGA,120314.00,5003.96734525,N,01955.22829286,E,1,20,0.6,228.437,M,41.998,M,,*64

$GPGGA,120315.00,5003.96734494,N,01955.22829114,E,1,20,0.6,228.437,M,41.998,M,,*66

$GPGGA,120316.00,5003.96734552,N,01955.22828717,E,1,20,0.6,228.439,M,41.998,M,,*64

$GPGGA,120317.00,5003.96734700,N,01955.22828206,E,1,20,0.6,228.446,M,41.998,M,,*6D

